tid,toi,tfopwg_disp,st_tmag,pl_orbper,pl_trandep,pl_tranmid,pl_trandurh
95057860,4201.01,CP,13.5011,3.5809733,36850.0,2458485.286309,2.18
237603062,4202.01,PC,13.519,2.6689906,14140.0,2458485.594249,2.854
72494421,4203.01,PC,13.5854,2.9531039,16770.0,2458488.940223,2.501
158697949,4204.01,PC,10.9786,3.9592516,3160.0,2458484.978133,3.269
280645209,4205.01,PC,12.672,5.9056572,10720.0,2459217.815236,4.314
281242007,4206.01,PC,13.2045,2.4170503,7730.0,2458489.048222,3.246
37242226,4207.01,FP,13.3581,1.0681394,7290.0,2458488.379945,2.082
280304556,4208.01,PC,13.6625,1.72328,14180.0,2458489.275982,3.005
200090347,4209.01,PC,13.2977,0.8631737,6330.0,2458489.686771,1.227
94986319,421.01,CP,9.2711,16.067522,2929.6501469,2459195.308114,2.6182382
94986319,421.02,CP,9.2711,5.1976858,437.4376044,2458441.280669,1.8810737
198610218,4432.01,PC,12.5386,3.0413391,27645.4859583,2459771.229475,1.5149962
158551257,4433.01,FP,14.2502,0.9023951,5385.0871091,2459797.231728,1.6045865
63452790,4434.01,KP,13.814,2.6843081,18209.9206621,2459392.813554,2.7683352
122596693,4435.01,KP,14.6147,3.5256535,23882.7029386,2459420.667731,2.5111799
420268415,4436.01,PC,11.8931,1.7590566,10499.9757194,2459767.611028,3.5349264
237205154,4437.01,PC,13.0024,5.8929985,17850.0,2459915.163041,3.788
22233480,4438.01,CP,11.2695,7.4463034,4045.7241785,2459396.409578,2.0033138
267545252,4439.01,PC,13.8686,3.3792358,18782.5364499,2459420.207144,2.8993928
179034327,444.01,CP,9.0567,17.9635083,1266.94519,2458417.605025,4.4297958
164786087,4440.01,KP,14.6979,4.0822894,16484.9762858,2459391.084226,3.2882557
23982469,4441.01,PC,11.0477,4.3745757,8101.7247421,2459391.449451,4.8649118
446158352,4442.01,PC,13.4835,4.0434287,8960.0,2459910.394832,3.388
158241252,4443.01,CP,7.9147,1.8498567,195.4102498,2459415.15198,2.518276
158241252,4443.02,PC,7.9147,10.3088724,372.3295802,2459393.257825,2.2763645
158167408,4444.01,PC,13.5728,5.2410659,8947.1015296,2459423.780179,3.0113696
158388163,4445.01,KP,13.4584,4.2253498,7240.8152367,2459394.539688,2.7695297
434110695,4657.01,PC,11.5471,8.115667,1807.4400226,2460183.111585,0.9600196
224279091,4658.01,PC,11.5047,6.0142432,1210.0,2459103.831934,2.262
178215634,4659.01,PC,10.9774,1.0451165,1010.0,2459167.858358,0.794
4616072,466.01,KP,12.8893,4.1876154,10906.185708,2459201.891355,3.0070217
435259601,4660.01,PC,13.2616,1.5090806,26050.0,2459523.062741,1.796
441135051,4661.01,PC,11.858,8.8085782,9550.0,2459156.854569,1.92
166778944,4662.01,PC,11.4031,4.7034187,1390.0,2459165.007854,1.937
237358490,4663.01,PC,13.0006,5.2916448,17870.0,2459159.619518,2.645
299551666,4664.01,PC,12.7285,3.0002713,8490.0,2459165.08637,3.519
165201455,4665.01,PC,13.2467,3.6831574,6190.0,2459165.067431,4.43
165202476,4666.01,CP,13.3272,2.9093856,45160.0,2459168.476368,2.075
422884521,4667.01,PC,13.413,17.9450925,16550.0,2459165.819787,1.673
142938659,4668.01,PC,13.8371,1.0049552,8600.0,2459169.299411,0.92
71401634,4669.01,FP,13.1599,0.2476684,2460.0,2459169.548716,0.401
20178111,467.01,FP,10.2767,1.734422,1230.0,2459198.7024,2.32
404506270,4670.01,PC,14.8743,15.5014296,90070.0,2459150.617565,1.663
439873430,4671.01,PC,11.6733,17.1470323,2310.0,2459167.096077,3.895
332911893,4672.01,PC,11.8795,6.6132132,10010.0,2459168.770633,5.646
118573065,4673.01,PC,12.9735,4.8667353,6370.0,2459164.646167,0.728
320503729,3953.01,PC,13.3171,2.9873441,6090.0,2459711.899052,1.668
316453500,3954.01,PC,13.3356,3.4043154,9317.0,2459878.252241,0.805
314375831,3955.01,PC,12.402,3.1274951,13633.9167281,2460396.977733,2.5639391
309849817,3956.01,PC,13.0795,2.6686464,7370.0,2459716.708724,1.249
305550963,3957.01,FP,13.2445,1.5891628,3550.0,2459850.65687,1.576
279383896,3958.01,PC,11.5687,12.0031646,5497.3001958,2459864.071397,5.2145528
275421144,3959.01,PC,13.0367,3.8426038,5880.0,2459848.264998,2.022
178155732,396.01,CP,5.9053,5.9739124,232.5621027,2459120.537697,3.1235464
178155732,396.02,CP,5.9053,3.58529,180.0,2459169.27128,2.495
178155732,396.03,CP,5.9053,11.2304605,208.629137,2459117.261055,3.6009978
272785423,3960.01,PC,13.2091,3.2399875,18440.0,2459716.189621,2.749
272219353,3961.01,PC,12.8669,3.5434689,20265.0,2459880.628277,1.849
271761420,3962.01,PC,12.4615,3.3501179,4066.0,2459879.600582,1.651
271439193,3963.01,FP,12.2996,6.2329571,2367.0,2459876.941322,3.043
270435047,3964.01,FA,12.8114,1.8011961,2280.0,2458979.203279,3.23
269043098,3965.01,PC,12.8051,4.7253516,7817.0,2459903.350719,5.123
262880826,3966.01,APC,12.0753,3.9967263,12060.0,2459684.28561,2.886
256867493,3967.01,PC,12.1661,4.6709424,870.0,2459817.727215,0.101
252071095,3968.01,APC,11.7345,2.2171904,3010.0,2459879.247689,1.639
409315469,4210.01,APC,12.9715,1.0754208,4950.0,2459251.255943,1.01
385654601,4211.01,PC,12.9289,2.2715616,8190.0,2459250.468953,2.741
126864892,4212.01,APC,11.974,2.3485025,3070.0,2459252.978961,1.804
32408928,4213.01,FP,12.6825,1.0435229,4970.0,2459252.322453,1.476
409594381,4214.01,PC,11.0071,3.491383,4650.0,2459248.541475,2.999
7274938,4215.01,PC,13.0896,1.0994412,3860.0,2459251.093808,1.394
187861378,4216.01,FP,11.2486,2.1816809,1280.0,2459251.531855,3.83
108939482,4217.01,FP,13.5295,1.1870337,8164.5762553,2459963.592775,2.7329029
142628514,4218.01,PC,12.7868,2.6269521,12010.0,2458514.633837,3.503
114103136,4219.01,FP,16.0657,1.1471548,2670.0,2458515.145173,1.403
117979455,422.01,APC,8.96,0.6333372,1063.7800027,2458438.292151,0.6217089
346995484,4220.01,PC,13.475,1.9138779,18720.0,2459251.118701,2.352
334252687,4221.01,PC,12.8542,2.8395663,9860.0,2459249.304348,2.1
318054782,4222.01,FP,12.9913,0.8335712,3340.0,2459226.922752,1.509
157088184,4223.01,PC,12.8006,7.2654708,13930.0,2459244.780823,3.568
148667071,4224.01,PC,12.2815,1.161347,4320.0,2459963.721518,2.471
141405814,4225.01,FP,9.7402,1.1355457,393.5764226,2460717.457076,2.63
127328218,4226.01,PC,11.5637,2.9628955,4610.0,2459963.356258,1.909
99081059,4227.01,PC,12.5536,3.4169475,6880.0,2459250.439665,2.454
137899948,4446.01,KP,14.9826,2.4552388,44130.1605859,2459420.803667,1.7323271
153937417,4447.01,PC,13.5868,4.1596197,17837.7774982,2459392.183721,2.4127131
138359318,4448.01,KP,14.956,1.0186989,91558.6353269,2459769.924018,1.4947875
322046084,4449.01,PC,10.3446,2.7519172,9811.0,2460338.433851,1.329
14091704,445.01,PC,9.1577,0.7649571,1900.0,2459199.549231,1.094
373017346,4450.01,PC,10.5801,10.6925011,1200.0,2459759.877559,3.491
23229805,4451.01,PC,8.5608,8.8517354,1034.8661285,2459778.550072,4.3401879
229581160,4452.01,PC,13.5167,3.4149091,13219.6475165,2459911.846148,2.7231879
243333538,4453.01,FP,13.7703,2.9985667,28040.9068572,2459772.753949,3.025166
48217457,4454.01,KP,14.3168,3.1208396,17027.4064902,2459422.76782,2.405278
138644215,4455.01,KP,12.8939,1.5449334,4941.8700913,2459420.580429,1.1043459
27774415,4456.01,KP,13.2394,4.9427985,11349.4838661,2459422.773399,3.3153828
299220166,4457.01,KP,14.3258,3.2175184,12691.8036893,2459770.385346,1.8986264
229671380,4458.01,PC,11.0672,3.939371,4051.5089426,2459392.576251,5.8132051
230129753,4459.01,PC,14.3668,5.7475343,11890.0,2459840.458684,1.846
1449640,446.01,APC,11.921,3.5018023,16196.191206,2458440.43161,3.917956
461635621,4460.01,PC,10.3859,28.6648749,1025.0,2460437.031199,5.395
89062142,4674.01,PC,13.1662,4.2430633,7270.0,2459161.883903,3.582
279095914,4675.01,PC,11.0418,3.5779775,830.0,2459165.52615,1.795
219225319,4676.01,PC,13.2172,13.291966,7360.0,2459163.082504,2.48
100974694,4677.01,PC,12.4969,4.0589926,2440.0,2459166.440518,0.789
206717400,4678.01,PC,13.0862,4.7743169,10690.0,2459168.253288,2.968
283605976,4679.01,PC,11.7948,6.8170909,2977.5740385,2460211.223411,4.392584
33521996,468.01,KP,13.3383,3.3252703,34741.7763037,2459220.820401,2.0538144
31258738,4680.01,PC,13.1744,17.4314043,8180.0,2459173.504974,4.06
248689510,4681.01,PC,13.3206,3.0421828,20390.0,2459194.880219,2.628
449197624,4682.01,FP,12.2624,6.7934811,5400.0,2459187.795987,1.824
264460005,4683.01,FP,12.9876,3.0929206,5640.0,2459194.816461,2.248
399757537,4684.01,PC,12.8181,6.4879123,7260.0,2459194.248543,1.648
431693152,4685.01,PC,11.6829,7.0308254,1560.0,2459188.98641,3.198
316875094,4686.01,PC,13.372,7.9461192,8750.0,2459190.957776,2.339
302759417,4687.01,PC,13.3354,3.313358,6230.0,2459548.927537,3.014
245793479,4688.01,PC,12.587,7.7688831,7970.0,2460211.622844,1.353
396935099,4689.01,PC,12.52,2.4337374,12540.0,2459198.970846,1.835
33692729,469.01,CP,8.7615,13.6308024,1179.1033339,2458474.569581,4.3426564
455033897,4690.01,APC,11.0796,11.5341529,1750.0,2459180.689567,1.332
252049912,3969.01,PC,12.5806,3.8522402,17145.0,2459876.29526,4.195
219379012,397.01,FP,10.231,1.5464949,930.0,2459168.724537,1.101
237221436,3970.01,PC,13.3604,10.6001229,6115.0,2459894.325894,5.375
237077180,3971.01,PC,13.4642,3.2292942,10130.0,2459823.782533,2.47
284206913,3972.01,PC,10.7486,10.511362,16120.0,2459903.238824,3.112
233654042,3973.01,PC,13.0646,2.0615575,4560.0,2459716.388509,1.694
156007004,3974.01,PC,13.3926,1.7922888,18880.0,2459715.060453,1.622
155947004,3975.01,FP,11.8993,9.4258906,4450.0,2458973.711868,2.406
154293917,3976.01,CP,11.8136,6.6080989,6740.0,2458978.133817,3.928
116382006,3977.01,PC,11.379,23.2547644,9410.0,2459679.942181,7.935
468329664,3978.01,PC,13.4497,3.5472157,6550.0,2459736.354717,4.503
444523623,3979.01,FP,12.9447,2.041659,3230.0,2458979.93011,3.521
1129033,398.01,KP,9.62713,1.3600283,19427.6944703,2459168.520849,2.1652751
312548829,3980.01,PC,11.863,3.6089193,5318.0,2459907.83037,2.255
312548415,3981.01,FP,12.9165,2.2437501,2880.0,2458981.5001,3.821
25773352,3982.01,PC,12.9324,5.3438948,6479.0,2459881.803399,4.139
20303110,3983.01,FA,11.208,3.8961515,8620.0,2458975.507347,1.742
20182780,3984.01,CP,13.4609,4.3533211,21740.0,2459715.022491,1.894
604863428,3985.01,FP,13.2638,3.2358535,5460.0,2458981.690526,3.777
65845738,5204.01,PC,12.3428,1.593603,5300.0,2459825.299287,3.244
419411415,5205.01,CP,13.6136,1.6306523,68050.0,2459443.470673,1.202
159117779,5206.01,PC,12.8715,4.4716261,5000.0,2459634.597943,6.451
147892178,5207.01,PC,13.2754,24.6951647,13290.0,2459585.838983,3.696
110738386,5208.01,PC,11.4731,12.2307873,4330.0,2459423.385838,3.627
111108561,5209.01,PC,12.8462,2.635737,21500.0,2459443.478986,2.207
27649847,521.01,CP,12.4029,1.5428486,2154.4855781,2458492.716411,1.1958898
265979849,5210.01,PC,11.4194,4.5661309,7630.0,2459443.959352,3.543
215595454,5211.01,PC,13.3285,2.0961984,13710.0,2459445.520941,3.22
424699834,5212.01,FP,12.8257,2.4011407,3193.9893038,2459826.176137,3.6926411
247356332,5213.01,PC,12.8179,4.5333993,7690.0,2459445.58846,1.083
7583660,5214.01,PC,12.0228,5.3333965,2710.0,2459445.571125,5.577
236632480,5215.01,PC,12.8507,7.4244269,7290.0,2459443.206935,3.655
256561562,5216.01,PC,12.9392,1.8951273,2130.0,2459714.938781,3.518
215018906,5217.01,PC,10.9992,4.3713133,2960.0,2459790.808604,4.113
259172249,5218.01,CP,14.5179,4.2914879,19180.7233775,2459825.392121,2.3462656
378708888,5219.01,PC,13.4066,2.88753,7680.0,2459442.47017,3.547
19451711,522.01,FA,7.3645,0.3969687,110.7179018,2458491.722787,1.5006666
302419660,5469.01,PC,11.9567,29.3312035,3470.0,2459548.558907,3.269
36352297,547.01,KP,13.0501,1.5089635,13140.0,2459211.478874,2.373
367267217,5470.01,APC,12.5627,1.450491,3870.0,2459550.285455,1.286
47132361,5471.01,PC,13.2751,4.9017215,6600.0,2459543.544673,2.3
76798849,5472.01,PC,12.8015,2.2703829,12110.0,2460235.013961,1.947
81808065,5473.01,PC,12.2605,7.5554044,6170.0,2459550.383201,4.003
97669493,5474.01,PC,11.6861,8.4332312,2010.0,2459546.5996,8.47
78601408,5475.01,APC,12.2106,10.0532043,5160.0,2459540.386039,1.543
353361266,5476.01,PC,13.197,10.3413829,10410.0,2459545.688864,3.595
127229631,5477.01,PC,13.0406,5.8936518,9580.0,2459544.877302,2.217
95122849,5478.01,APC,12.0515,8.3026667,6940.0,2459592.058475,5.728
95122849,5478.02,FP,12.0515,10.1197017,2570.0,2459593.124173,2.129
67444896,5479.01,PC,12.2773,15.1306782,6030.0,2459570.004911,4.204
42821097,548.01,KP,13.1861,3.8971203,6312.7462771,2459205.242785,4.8258882
46307587,5480.01,PC,12.352,3.6079916,6055.0,2460284.323305,2.991
69295263,5481.01,PC,13.4144,3.9315754,5580.0,2459577.936935,3.427
459947163,5482.01,PC,12.9922,7.9923268,5780.0,2459573.446379,2.176
192982424,5483.01,PC,12.2304,3.7702854,10030.0,2459574.246156,2.343
443961200,5484.01,APC,11.394,1.1282471,2920.0,2459577.988902,1.411
335813325,5708.01,PC,9.1454,2.6953698,757.7733755,2459552.817321,0.7628489
286813592,5709.01,PC,11.1501,3.3810227,797.2617518,2458899.969827,1.9012451
270468559,571.01,KP,11.5598,4.6418435,7525.447523,2458519.462703,3.8566772
173002823,5710.01,PC,10.305,28.4064643,886.162065,2458882.469833,4.0008805
441804533,5711.01,PC,11.506,16.303675,1119.9625254,2458753.183872,3.221932
388898854,5712.01,PC,10.5591,8.2077264,667.6868432,2459532.009387,4.4353335
219041246,5713.01,CP,12.7022,10.4419896,3992.4372644,2458745.677964,1.714349
467158766,5714.01,PC,10.3463,7.7784947,760.4735322,2458843.312379,2.605685
147923561,5715.01,PC,11.4201,6.2822993,632.5840625,2458684.160507,1.9391524
298074836,5716.01,CP,13.1066,6.7662729,1998.3738721,2458683.61592,1.0575063
53481079,5717.01,PC,10.8222,13.478722,1323.2275744,2458871.538689,4.0987608
17932757,5718.01,PC,10.8075,716.8426894,1562.8136485,2458903.539448,4.424864
4843495,5719.01,PC,9.67055,,511.7373229,2459633.025142,7.6230584
289535142,572.01,APC,12.54,2.3382709,14693.7520628,2459229.624094,2.895948
230055368,5720.01,CP,11.6196,1.4344602,1028.2187852,2458900.645029,0.9348877
243476396,4967.01,PC,13.2313,0.5979368,3760.0,2459359.528372,1.018
253961767,4968.01,PC,12.5808,2.2355936,11467.2654828,2460070.677566,3.8169843
406106335,4969.01,PC,12.8132,3.0773658,5140.0,2459358.240883,3.579
108645766,497.01,FP,13.2312,2.974175,11707.257241,2458492.914449,3.031634
359523751,4970.01,PC,12.365,4.8338813,15572.8655746,2460044.30294,3.9585267
453942180,4971.01,PC,11.9736,7.9674915,2920.0,2460017.003067,3.374
149585119,4972.01,PC,13.1773,2.6492703,10560.0,2459355.969484,2.42
397522142,4973.01,PC,10.7271,7.9486299,6340.0,2459354.079175,1.29
148478039,4974.01,PC,12.7126,10.6006859,16260.0,2459348.686501,3.663
304085024,4975.01,PC,12.967,4.4834145,4810.0,2460014.437582,2.363
210629725,4976.01,PC,13.3665,3.027103,6250.0,2459357.471434,3.964
68081952,4977.01,PC,12.5156,7.7023687,27310.0,2459355.338541,2.321
145204443,4978.01,PC,12.2913,4.7190303,6800.0,2459357.613735,1.538
311736478,4979.01,PC,10.5895,3.6305988,570.0,2459354.245025,2.303
121338379,498.01,APC,9.58094,0.2750478,703.0554225,2459228.765582,0.5251393
200435203,4980.01,PC,12.9331,16.1565078,13030.0,2459187.422226,1.814
14029793,4981.01,PC,12.4813,0.2097217,1250.0,2459199.878456,0.25
46627476,4982.01,PC,13.3495,2.5665666,9060.0,2459197.858888,3.177
80137654,4983.01,PC,13.01,5.7527363,12970.0,2459219.069151,5.075
394691478,5220.01,PC,13.1562,2.0876485,12940.0,2459445.188913,2.873
233409941,5221.01,PC,13.3911,4.4247361,13312.0,2459878.821878,2.757
30791047,5222.01,APC,11.3171,13.3057762,3700.0,2459435.553446,5.5
377297285,5223.01,PC,13.0628,4.0656968,13698.7386688,2460369.865078,4.2275632
406361982,5224.01,PC,12.5459,5.2819763,3320.0,2459818.154198,5.909
383645563,5225.01,PC,12.5117,22.9367426,3520.0,2459831.811611,1.706
195093356,5226.01,FP,11.8572,7.8284207,32460.0,2459432.674379,5.456
313453776,5227.01,PC,11.6078,3.7325203,4800.0,2459632.264968,2.851
154014059,5228.01,PC,12.9534,8.3221959,4460.0,2459651.416456,2.771
288428649,5229.01,PC,11.9919,5.9184575,1240.0,2459883.298899,2.947
93125144,523.01,FA,9.6833,9.91102,6044.13412,2458472.959693,2.981681
55778666,5230.01,PC,13.1924,7.1452343,14520.0,2459630.986564,3.169
105387356,5231.01,FP,11.4186,1.5163046,1180.0,2459445.816359,3.619
69356857,5232.01,CP,11.7791,4.0966887,5620.0,2459440.069991,4.557
259100469,5233.01,PC,11.1752,25.763332,2560.0,2459727.105947,1.668
335681838,5234.01,PC,10.8964,15.1016086,520.0,2459442.434681,4.403
154814765,5235.01,PC,10.8131,26.1442304,1980.0,2459559.856973,2.368
193765661,5236.01,PC,11.3335,10.9974977,3400.0,2459807.154831,7.182
186815660,5485.01,PC,12.8125,2.5840753,1757.0,2460280.266853,1.666
291109653,5486.01,PC,12.2937,2.0247088,4390.0,2459691.062965,1.34
302305400,5487.01,PC,12.8708,4.6549271,3500.0,2460234.705916,4.06
281815702,5488.01,PC,13.324,3.1910454,12090.0,2459578.318799,1.619
468983280,5489.01,PC,11.6923,3.1522131,1039.7670237,2458493.706931,1.4637784
468983280,5489.02,PC,11.6923,4.9212788,884.5792337,2458496.325665,1.4072515
32830028,549.01,FP,14.2321,0.516278,20289.210823,2458468.344415,0.565611
59575189,5490.01,PC,12.5501,2.5193047,4540.0,2459578.060946,3.596
247166992,5491.01,PC,11.5182,5.0280368,1360.0,2459572.370099,2.161
350024178,5492.01,PC,13.1211,2.9238483,11130.0,2459576.04381,2.773
468979441,5493.01,PC,10.7421,24.4383239,2401.8740065,2459235.609176,5.5899007
468979441,5493.02,PC,10.7421,9.4043652,456.6940548,2459230.46413,4.1627706
468979441,5493.03,PC,10.7421,14.5643289,451.953459,2459238.318898,4.6039057
14440334,5494.01,PC,11.7628,2.0760349,2480.0,2460234.952036,2.043
380671216,5495.01,PC,10.6421,9.6569059,800.0,2459559.909482,4.278
323658120,5496.01,FP,10.7717,43.8418559,4630.0,2459517.120732,4.599
270679144,5497.01,PC,12.3902,11.2120396,5450.0,2459559.919615,3.454
262736264,5498.01,PC,12.6811,18.2050594,10830.0,2459554.026541,3.347
85292615,5721.01,PC,9.92937,729.4823472,819.483247,2458888.709894,6.9397715
458481611,5722.01,PC,12.9454,61.3191144,6593.1382192,2459432.534544,5.7455309
235901733,5723.01,PC,12.8857,170.6465146,12283.6633675,2459413.809229,6.1836278
162631539,5724.01,PC,6.9014,697.4037698,448.8749774,2458978.277627,4.9658691
1042432,5725.01,PC,11.4053,746.9545356,1671.1171293,2458882.106824,2.77304
71582156,5726.01,CP,9.16067,5.4911302,448.451647,2458843.596098,1.9062098
357048995,5727.01,PC,10.5988,6.3928694,451.9563235,2459422.895595,3.7128927
219875976,5728.01,PC,12.4896,11.4974559,843.1062336,2458685.097165,2.3907993
103605399,5729.01,PC,12.6265,554.4989676,6058.5947589,2458886.836539,2.9052363
296780789,573.01,APC,12.519,13.5773431,156034.718417,2458524.632416,1.7245219
138820713,5730.01,PC,11.1557,1.9271225,898.6821302,2458900.38758,1.4530399
188668950,5731.01,PC,11.241,270.303816,2898.2731965,2459130.335118,6.682468
335952150,5732.01,PC,10.2071,60.1702823,1941.0,2460264.24567,3.337
224297408,5733.01,PC,10.968,8.2751966,958.0302036,2458711.604346,2.0749903
9989136,5734.01,CP,8.5446,6.1841688,1052.3509168,2458848.68514,2.5898497
177391159,4984.01,PC,12.4373,3.6748618,2990.0,2459226.755662,4.042
294315741,4985.01,FP,13.3162,3.5678072,17670.0,2459546.190637,2.968
5592720,4986.01,PC,12.8742,6.5946181,9920.0,2459245.46046,2.884
293607057,4987.01,CP,10.6311,4.2889696,5850.0,2459274.884918,2.517
445392860,4988.01,PC,14.881,2.3696548,46129.4275972,2459990.471484,1.8925768
303385111,4989.01,PC,13.0413,3.429078,13770.0,2459382.6896,1.795
123702439,499.01,APC,10.1374,8.5334865,1756.0,2459993.465139,2.369
295312916,4990.01,PC,12.9123,5.6386197,5940.0,2459383.064288,2.621
247180220,4991.01,PC,14.6594,0.7702101,29130.0,2459385.804489,0.857
362111691,4992.01,PC,13.1812,4.8807474,11440.0,2459381.726318,3.148
360221713,4993.01,PC,12.782,3.1062522,3680.0,2459384.512135,4.824
277128619,4994.01,CP,11.9545,21.4921464,5960.0,2459363.698425,4.199
294295243,4995.01,PC,11.8014,8.7802662,2140.0,2459371.589355,2.45
384709136,4996.01,PC,12.7523,4.8131406,5030.0,2459387.911786,4.932
340624586,4997.01,PC,11.1281,13.3178839,3920.0,2459381.134323,4.344
76228620,4998.01,PC,11.2723,9.7800223,4340.0,2459378.907088,4.245
33227166,4999.01,PC,10.8235,5.5846356,2220.0,2459377.221706,5.066
134200185,500.01,CP,9.4022,0.5481573,226.8573536,2458468.391033,0.9424668
179230828,5000.01,PC,12.6702,5.5422295,14910.0,2459302.141318,2.556
435740442,5237.01,PC,12.4705,2.9889845,13920.0,2459444.873065,1.858
219016883,5238.01,CP,11.637,4.8721904,2180.0,2459661.51574,2.584
230290708,5239.01,PC,12.7986,11.3182327,5080.0,2459431.315024,2.956
365690646,524.01,FA,10.094,12.983175,1180.996904,2458471.143375,1.527578
40055053,5240.01,CP,11.6917,4.1793301,4900.0,2459444.902109,5.161
305948428,5241.01,PC,12.1019,4.8398399,7040.0,2459439.553965,2.818
